prompt_id,template_id,seed,setting,direct_exposure_score,ac_score,tsr_score
T18-V6,T18,71,Enterprise staged redaction,0.081977,0.923106,0.900464
T18-V7,T18,71,Enterprise staged redaction,0.083039,0.920342,0.900437
T18-V8,T18,71,Enterprise staged redaction,0.086857,0.920059,0.896955
T19-V1,T19,71,Enterprise staged redaction,0.087604,0.915590,0.897152
T19-V2,T19,71,Enterprise staged redaction,0.084001,0.919722,0.902993
T19-V3,T19,71,Enterprise staged redaction,0.082316,0.923122,0.902273
T19-V4,T19,71,Enterprise staged redaction,0.086136,0.919630,0.895643
T19-V5,T19,71,Enterprise staged redaction,0.081977,0.923106,0.900464
T19-V6,T19,71,Enterprise staged redaction,0.083039,0.920342,0.900437
T19-V7,T19,71,Enterprise staged redaction,0.084857,0.922059,0.899455
T19-V8,T19,71,Enterprise staged redaction,0.085576,0.919032,0.896116
T20-V1,T20,71,Enterprise staged redaction,0.085956,0.918575,0.898028
T20-V2,T20,71,Enterprise staged redaction,0.084507,0.917124,0.896441
T20-V3,T20,71,Enterprise staged redaction,0.087339,0.917034,0.896270
T20-V4,T20,71,Enterprise staged redaction,0.086811,0.917053,0.893710
T20-V5,T20,71,Enterprise staged redaction,0.086760,0.918429,0.898876
T20-V6,T20,71,Enterprise staged redaction,0.085336,0.919786,0.899167
T20-V7,T20,71,Enterprise staged redaction,0.085934,0.918140,0.897466
T20-V8,T20,71,Enterprise staged redaction,0.087764,0.915246,0.896146
T21-V1,T21,71,Enterprise staged redaction,0.084507,0.917124,0.896441
T21-V2,T21,71,Enterprise staged redaction,0.087339,0.917034,0.896270
T21-V3,T21,71,Enterprise staged redaction,0.084811,0.919053,0.896210
T21-V4,T21,71,Enterprise staged redaction,0.089560,0.915629,0.895376
T21-V5,T21,71,Enterprise staged redaction,0.085336,0.919786,0.899167
T21-V6,T21,71,Enterprise staged redaction,0.085934,0.918140,0.897466
T21-V7,T21,71,Enterprise staged redaction,0.085764,0.917246,0.898646
T21-V8,T21,71,Enterprise staged redaction,0.088804,0.914390,0.895652
T22-V1,T22,71,Enterprise staged redaction,0.089739,0.914634,0.893270
T22-V2,T22,71,Enterprise staged redaction,0.087211,0.916653,0.893210
T22-V3,T22,71,Enterprise staged redaction,0.089960,0.915229,0.894876
T22-V4,T22,71,Enterprise staged redaction,0.090536,0.914586,0.892667
T22-V5,T22,71,Enterprise staged redaction,0.088334,0.915740,0.894466
T22-V6,T22,71,Enterprise staged redaction,0.088164,0.914846,0.895646
T22-V7,T22,71,Enterprise staged redaction,0.089204,0.913990,0.895152
T22-V8,T22,71,Enterprise staged redaction,0.087601,0.916122,0.898493
T23-V1,T23,71,Enterprise staged redaction,0.087211,0.916653,0.893210
T23-V2,T23,71,Enterprise staged redaction,0.089960,0.915229,0.894876
T23-V3,T23,71,Enterprise staged redaction,0.088536,0.916586,0.895167
T23-V4,T23,71,Enterprise staged redaction,0.091134,0.912940,0.890966
T23-V5,T23,71,Enterprise staged redaction,0.088164,0.914846,0.895646
T23-V6,T23,71,Enterprise staged redaction,0.089204,0.913990,0.895152
T23-V7,T23,71,Enterprise staged redaction,0.085601,0.918122,0.900993
T23-V8,T23,71,Enterprise staged redaction,0.085916,0.919522,0.897773
T24-V1,T24,71,Enterprise staged redaction,0.089960,0.915229,0.894876
T24-V2,T24,71,Enterprise staged redaction,0.088536,0.916586,0.895167
T24-V3,T24,71,Enterprise staged redaction,0.089134,0.914940,0.893466
T24-V4,T24,71,Enterprise staged redaction,0.090964,0.912046,0.892146
T24-V5,T24,71,Enterprise staged redaction,0.089204,0.913990,0.895152
T24-V6,T24,71,Enterprise staged redaction,0.085601,0.918122,0.900993
T24-V7,T24,71,Enterprise staged redaction,0.083916,0.921522,0.900273
T24-V8,T24,71,Enterprise staged redaction,0.087736,0.918030,0.893643
T25-V1,T25,71,Enterprise staged redaction,0.086136,0.918986,0.898167
T25-V2,T25,71,Enterprise staged redaction,0.086734,0.917340,0.896466
T25-V3,T25,71,Enterprise staged redaction,0.086564,0.916446,0.897646
T25-V4,T25,71,Enterprise staged redaction,0.089604,0.913590,0.894652
T25-V5,T25,71,Enterprise staged redaction,0.083201,0.920522,0.903993
T25-V6,T25,71,Enterprise staged redaction,0.081516,0.923922,0.903273
T25-V7,T25,71,Enterprise staged redaction,0.083336,0.922430,0.899143
T25-V8,T25,71,Enterprise staged redaction,0.083977,0.921106,0.897964
T26-V1,T26,71,Enterprise staged redaction,0.086734,0.917340,0.896466
T26-V2,T26,71,Enterprise staged redaction,0.086564,0.916446,0.897646
T26-V3,T26,71,Enterprise staged redaction,0.087604,0.915590,0.897152
T26-V4,T26,71,Enterprise staged redaction,0.086001,0.917722,0.900493
T26-V5,T26,71,Enterprise staged redaction,0.081516,0.923922,0.903273
T26-V6,T26,71,Enterprise staged redaction,0.083336,0.922430,0.899143
T26-V7,T26,71,Enterprise staged redaction,0.081977,0.923106,0.900464
T26-V8,T26,71,Enterprise staged redaction,0.085039,0.918342,0.897937
T27-V1,T27,71,Enterprise staged redaction,0.086564,0.916446,0.897646
T27-V2,T27,71,Enterprise staged redaction,0.087604,0.915590,0.897152
T27-V3,T27,71,Enterprise staged redaction,0.084001,0.919722,0.902993
T27-V4,T27,71,Enterprise staged redaction,0.084316,0.921122,0.899773
T27-V5,T27,71,Enterprise staged redaction,0.083336,0.922430,0.899143
T27-V6,T27,71,Enterprise staged redaction,0.081977,0.923106,0.900464
T27-V7,T27,71,Enterprise staged redaction,0.083039,0.920342,0.900437
T27-V8,T27,71,Enterprise staged redaction,0.086857,0.920059,0.896955
T28-V1,T28,71,Enterprise staged redaction,0.087604,0.915590,0.897152
T28-V2,T28,71,Enterprise staged redaction,0.084001,0.919722,0.902993
T28-V3,T28,71,Enterprise staged redaction,0.082316,0.923122,0.902273
T28-V4,T28,71,Enterprise staged redaction,0.086136,0.919630,0.895643
T28-V5,T28,71,Enterprise staged redaction,0.081977,0.923106,0.900464
T28-V6,T28,71,Enterprise staged redaction,0.083039,0.920342,0.900437
T28-V7,T28,71,Enterprise staged redaction,0.084857,0.922059,0.899455
T28-V8,T28,71,Enterprise staged redaction,0.085576,0.919032,0.896116
T29-V1,T29,71,Enterprise staged redaction,0.084001,0.919722,0.902993
T29-V2,T29,71,Enterprise staged redaction,0.082316,0.923122,0.902273
T29-V3,T29,71,Enterprise staged redaction,0.084136,0.921630,0.898143
T29-V4,T29,71,Enterprise staged redaction,0.084777,0.920306,0.896964
T29-V5,T29,71,Enterprise staged redaction,0.083039,0.920342,0.900437
T29-V6,T29,71,Enterprise staged redaction,0.084857,0.922059,0.899455
T29-V7,T29,71,Enterprise staged redaction,0.083576,0.921032,0.898616
T29-V8,T29,71,Enterprise staged redaction,0.086311,0.918784,0.899058
T30-V1,T30,71,Enterprise staged redaction,0.086907,0.914724,0.893441
T30-V2,T30,71,Enterprise staged redaction,0.089739,0.914634,0.893270
T30-V3,T30,71,Enterprise staged redaction,0.087211,0.916653,0.893210
T30-V4,T30,71,Enterprise staged redaction,0.091960,0.913229,0.892376
T30-V5,T30,71,Enterprise staged redaction,0.087736,0.917386,0.896167
T30-V6,T30,71,Enterprise staged redaction,0.088334,0.915740,0.894466
T30-V7,T30,71,Enterprise staged redaction,0.088164,0.914846,0.895646
T30-V8,T30,71,Enterprise staged redaction,0.091204,0.911990,0.892652
T31-V1,T31,71,Enterprise staged redaction,0.089739,0.914634,0.893270
T31-V2,T31,71,Enterprise staged redaction,0.087211,0.916653,0.893210
T31-V3,T31,71,Enterprise staged redaction,0.089960,0.915229,0.894876
T31-V4,T31,71,Enterprise staged redaction,0.090536,0.914586,0.892667
T31-V5,T31,71,Enterprise staged redaction,0.088334,0.915740,0.894466
T31-V6,T31,71,Enterprise staged redaction,0.088164,0.914846,0.895646
T31-V7,T31,71,Enterprise staged redaction,0.089204,0.913990,0.895152
T31-V8,T31,71,Enterprise staged redaction,0.087601,0.916122,0.898493
T32-V1,T32,71,Enterprise staged redaction,0.087211,0.916653,0.893210
T32-V2,T32,71,Enterprise staged redaction,0.089960,0.915229,0.894876
T32-V3,T32,71,Enterprise staged redaction,0.088536,0.916586,0.895167
T32-V4,T32,71,Enterprise staged redaction,0.091134,0.912940,0.890966
T32-V5,T32,71,Enterprise staged redaction,0.088164,0.914846,0.895646
T32-V6,T32,71,Enterprise staged redaction,0.089204,0.913990,0.895152
T32-V7,T32,71,Enterprise staged redaction,0.085601,0.918122,0.900993
T32-V8,T32,71,Enterprise staged redaction,0.085916,0.919522,0.897773
T01-V1,T01,101,Enterprise staged redaction,0.081964,0.918220,0.901495
T01-V2,T01,101,Enterprise staged redaction,0.080035,0.917596,0.899592
T01-V3,T01,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T01-V4,T01,101,Enterprise staged redaction,0.084591,0.917968,0.895015
T01-V5,T01,101,Enterprise staged redaction,0.080698,0.919979,0.896321
T01-V6,T01,101,Enterprise staged redaction,0.081652,0.921424,0.897740
T01-V7,T01,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T01-V8,T01,101,Enterprise staged redaction,0.086267,0.917285,0.894563
T02-V1,T02,101,Enterprise staged redaction,0.080035,0.917596,0.899592
T02-V2,T02,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T02-V3,T02,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T02-V4,T02,101,Enterprise staged redaction,0.083498,0.917179,0.892821
T02-V5,T02,101,Enterprise staged redaction,0.081652,0.921424,0.897740
T02-V6,T02,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T02-V7,T02,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T02-V8,T02,101,Enterprise staged redaction,0.085308,0.917336,0.896895
T03-V1,T03,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T03-V2,T03,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T03-V3,T03,101,Enterprise staged redaction,0.081498,0.919179,0.895321
T03-V4,T03,101,Enterprise staged redaction,0.084452,0.918624,0.894240
T03-V5,T03,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T03-V6,T03,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T03-V7,T03,101,Enterprise staged redaction,0.083308,0.919336,0.899395
T03-V8,T03,101,Enterprise staged redaction,0.085509,0.916475,0.895739
T04-V1,T04,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T04-V2,T04,101,Enterprise staged redaction,0.081498,0.919179,0.895321
T04-V3,T04,101,Enterprise staged redaction,0.082452,0.920624,0.896740
T04-V4,T04,101,Enterprise staged redaction,0.086264,0.916034,0.894519
T04-V5,T04,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T04-V6,T04,101,Enterprise staged redaction,0.083308,0.919336,0.899395
T04-V7,T04,101,Enterprise staged redaction,0.083509,0.918475,0.898239
T04-V8,T04,101,Enterprise staged redaction,0.082179,0.918720,0.898787
T05-V1,T05,101,Enterprise staged redaction,0.081498,0.919179,0.895321
T05-V2,T05,101,Enterprise staged redaction,0.082452,0.920624,0.896740
T05-V3,T05,101,Enterprise staged redaction,0.084264,0.918034,0.897019
T05-V4,T05,101,Enterprise staged redaction,0.087067,0.916485,0.893563
T05-V5,T05,101,Enterprise staged redaction,0.083308,0.919336,0.899395
T05-V6,T05,101,Enterprise staged redaction,0.083509,0.918475,0.898239
T05-V7,T05,101,Enterprise staged redaction,0.080179,0.920720,0.901287
T05-V8,T05,101,Enterprise staged redaction,0.083099,0.919306,0.896923
T06-V1,T06,101,Enterprise staged redaction,0.084852,0.918224,0.893740
T06-V2,T06,101,Enterprise staged redaction,0.086664,0.915634,0.894019
T06-V3,T06,101,Enterprise staged redaction,0.087467,0.916085,0.893063
T06-V4,T06,101,Enterprise staged redaction,0.088508,0.914136,0.892895
T06-V5,T06,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T06-V6,T06,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T06-V7,T06,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T06-V8,T06,101,Enterprise staged redaction,0.084770,0.917211,0.897684
T07-V1,T07,101,Enterprise staged redaction,0.086664,0.915634,0.894019
T07-V2,T07,101,Enterprise staged redaction,0.087467,0.916085,0.893063
T07-V3,T07,101,Enterprise staged redaction,0.086508,0.916136,0.895395
T07-V4,T07,101,Enterprise staged redaction,0.088709,0.913275,0.891739
T07-V5,T07,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T07-V6,T07,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T07-V7,T07,101,Enterprise staged redaction,0.082770,0.919211,0.900184
T07-V8,T07,101,Enterprise staged redaction,0.083071,0.915127,0.894771
T08-V1,T08,101,Enterprise staged redaction,0.087467,0.916085,0.893063
T08-V2,T08,101,Enterprise staged redaction,0.086508,0.916136,0.895395
T08-V3,T08,101,Enterprise staged redaction,0.086709,0.915275,0.894239
T08-V4,T08,101,Enterprise staged redaction,0.085379,0.915520,0.894787
T08-V5,T08,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T08-V6,T08,101,Enterprise staged redaction,0.082770,0.919211,0.900184
T08-V7,T08,101,Enterprise staged redaction,0.081071,0.917127,0.897271
T08-V8,T08,101,Enterprise staged redaction,0.085192,0.916630,0.896999
T09-V1,T09,101,Enterprise staged redaction,0.084108,0.918536,0.898395
T09-V2,T09,101,Enterprise staged redaction,0.084309,0.917675,0.897239
T09-V3,T09,101,Enterprise staged redaction,0.080979,0.919920,0.900287
T09-V4,T09,101,Enterprise staged redaction,0.083899,0.918506,0.895923
T09-V5,T09,101,Enterprise staged redaction,0.080370,0.921611,0.903184
T09-V6,T09,101,Enterprise staged redaction,0.078671,0.919527,0.900271
T09-V7,T09,101,Enterprise staged redaction,0.080792,0.921030,0.902499
T09-V8,T09,101,Enterprise staged redaction,0.081799,0.918866,0.900341
T10-V1,T10,101,Enterprise staged redaction,0.081964,0.918220,0.901495
T10-V2,T10,101,Enterprise staged redaction,0.080035,0.917596,0.899592
T10-V3,T10,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T10-V4,T10,101,Enterprise staged redaction,0.084591,0.917968,0.895015
T10-V5,T10,101,Enterprise staged redaction,0.080698,0.919979,0.896321
T10-V6,T10,101,Enterprise staged redaction,0.081652,0.921424,0.897740
T10-V7,T10,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T10-V8,T10,101,Enterprise staged redaction,0.086267,0.917285,0.894563
T11-V1,T11,101,Enterprise staged redaction,0.080035,0.917596,0.899592
T11-V2,T11,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T11-V3,T11,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T11-V4,T11,101,Enterprise staged redaction,0.083498,0.917179,0.892821
T11-V5,T11,101,Enterprise staged redaction,0.081652,0.921424,0.897740
T11-V6,T11,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T11-V7,T11,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T11-V8,T11,101,Enterprise staged redaction,0.085308,0.917336,0.896895
T12-V1,T12,101,Enterprise staged redaction,0.082113,0.917106,0.901716
T12-V2,T12,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T12-V3,T12,101,Enterprise staged redaction,0.081498,0.919179,0.895321
T12-V4,T12,101,Enterprise staged redaction,0.084452,0.918624,0.894240
T12-V5,T12,101,Enterprise staged redaction,0.083464,0.918834,0.898019
T12-V6,T12,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T12-V7,T12,101,Enterprise staged redaction,0.083308,0.919336,0.899395
T12-V8,T12,101,Enterprise staged redaction,0.085509,0.916475,0.895739
T13-V1,T13,101,Enterprise staged redaction,0.082591,0.919968,0.897515
T13-V2,T13,101,Enterprise staged redaction,0.081498,0.919179,0.895321
T13-V3,T13,101,Enterprise staged redaction,0.082452,0.920624,0.896740
T13-V4,T13,101,Enterprise staged redaction,0.086264,0.916034,0.894519
T13-V5,T13,101,Enterprise staged redaction,0.084267,0.919285,0.897063
T13-V6,T13,101,Enterprise staged redaction,0.083308,0.919336,0.899395
T13-V7,T13,101,Enterprise staged redaction,0.083509,0.918475,0.898239
T13-V8,T13,101,Enterprise staged redaction,0.082179,0.918720,0.898787
T14-V1,T14,101,Enterprise staged redaction,0.083898,0.916779,0.892321
T14-V2,T14,101,Enterprise staged redaction,0.084852,0.918224,0.893740
T14-V3,T14,101,Enterprise staged redaction,0.086664,0.915634,0.894019
T14-V4,T14,101,Enterprise staged redaction,0.089467,0.914085,0.890563
T14-V5,T14,101,Enterprise staged redaction,0.085708,0.916936,0.896395
T14-V6,T14,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T14-V7,T14,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T14-V8,T14,101,Enterprise staged redaction,0.085499,0.916906,0.893923
T15-V1,T15,101,Enterprise staged redaction,0.084852,0.918224,0.893740
T15-V2,T15,101,Enterprise staged redaction,0.086664,0.915634,0.894019
T15-V3,T15,101,Enterprise staged redaction,0.087467,0.916085,0.893063
T15-V4,T15,101,Enterprise staged redaction,0.088508,0.914136,0.892895
T15-V5,T15,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T15-V6,T15,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T15-V7,T15,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T15-V8,T15,101,Enterprise staged redaction,0.084770,0.917211,0.897684
T16-V1,T16,101,Enterprise staged redaction,0.086664,0.915634,0.894019
T16-V2,T16,101,Enterprise staged redaction,0.087467,0.916085,0.893063
T16-V3,T16,101,Enterprise staged redaction,0.086508,0.916136,0.895395
T16-V4,T16,101,Enterprise staged redaction,0.088709,0.913275,0.891739
T16-V5,T16,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T16-V6,T16,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T16-V7,T16,101,Enterprise staged redaction,0.082770,0.919211,0.900184
T16-V8,T16,101,Enterprise staged redaction,0.083071,0.915127,0.894771
T17-V1,T17,101,Enterprise staged redaction,0.086667,0.916885,0.894063
T17-V2,T17,101,Enterprise staged redaction,0.085708,0.916936,0.896395
T17-V3,T17,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T17-V4,T17,101,Enterprise staged redaction,0.084579,0.916320,0.895787
T17-V5,T17,101,Enterprise staged redaction,0.082699,0.919706,0.897423
T17-V6,T17,101,Enterprise staged redaction,0.081970,0.920011,0.901184
T17-V7,T17,101,Enterprise staged redaction,0.080271,0.917927,0.898271
T17-V8,T17,101,Enterprise staged redaction,0.084392,0.917430,0.897999
T18-V1,T18,101,Enterprise staged redaction,0.085708,0.916936,0.896395
T18-V2,T18,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T18-V3,T18,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T18-V4,T18,101,Enterprise staged redaction,0.085499,0.916906,0.893923
T18-V5,T18,101,Enterprise staged redaction,0.081970,0.920011,0.901184
T18-V6,T18,101,Enterprise staged redaction,0.080271,0.917927,0.898271
T18-V7,T18,101,Enterprise staged redaction,0.082392,0.919430,0.900499
T18-V8,T18,101,Enterprise staged redaction,0.083399,0.917266,0.898341
T19-V1,T19,101,Enterprise staged redaction,0.085909,0.916075,0.895239
T19-V2,T19,101,Enterprise staged redaction,0.082579,0.918320,0.898287
T19-V3,T19,101,Enterprise staged redaction,0.083499,0.918906,0.896423
T19-V4,T19,101,Enterprise staged redaction,0.084770,0.917211,0.897684
T19-V5,T19,101,Enterprise staged redaction,0.080271,0.917927,0.898271
T19-V6,T19,101,Enterprise staged redaction,0.082392,0.919430,0.900499
T19-V7,T19,101,Enterprise staged redaction,0.081399,0.919266,0.900841
T19-V8,T19,101,Enterprise staged redaction,0.085893,0.919874,0.897638
T20-V1,T20,101,Enterprise staged redaction,0.081635,0.915996,0.897592
T20-V2,T20,101,Enterprise staged redaction,0.083713,0.915506,0.899716
T20-V3,T20,101,Enterprise staged redaction,0.084191,0.918368,0.895515
T20-V4,T20,101,Enterprise staged redaction,0.085098,0.915579,0.890821
T20-V5,T20,101,Enterprise staged redaction,0.083252,0.919824,0.895740
T20-V6,T20,101,Enterprise staged redaction,0.085064,0.917234,0.896019
